timestamp,patch1_area_id,patch2_area_id,patch1_inference_enabled,patch2_inference_enabled,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754656058.0066793,3.0,8.0,1.0,1.0,-0.16585075855255127,1.010489583015442,0.12588311731815338,88.26000981639861,-44.47356285234514,0.1160940067967061,0.6447790723048723,-0.2709731053105679,0.2641729848428408,0.6641129716457788,0.0070855021476745605,1.0091835260391235,-0.09907369315624237,89.04740597810869,3.560771150585242,0.10013089258514173,0.7008460888912703,0.022763068691376263,-0.02116274006399496,0.71263499641111,-126.0,-38.4,-41.34,-118.6,17.8,-49.74,-91.8,-50.0,-45.87,-123.4,-51.2,-32.62,-120.2,20.2,-37.47,-112.6,12.4,-64.28,-144.2,-34.6,-52.0,-72.4,-108.8,-17.77,-114.2,-15.6,-37.47,-111.0,12.4,-46.51,-185.0,-62.8,-40.05,-260.2,-177.2,244.19,-85.6,-45.4,-58.46,-112.6,-20.6,-53.62,-226.4,32.8,-21.96,-314.2,127.4,400.84,-146.6,-100.2,-38.44,-102.2,-12.6,-95.93,-152.2,51.8,-32.95,-188.2,166.2,59.11,-84.8,-253.4,103.68,9.0,-96.6,-19.06,-30.8,20.8,-77.84,-49.6,116.8,-61.05
1754656063.08043,3.0,8.0,1.0,1.0,-0.1656855344772339,1.010385274887085,0.12587082386016846,88.16042096581808,-44.45305500301824,0.10774241216633529,0.6442289116670149,-0.27113051129442445,0.263773789356159,0.664741061084964,0.007119119167327881,1.0092777013778687,-0.09907694160938263,89.05479068534505,3.585792712264964,0.10261877896570083,0.70088660627704,0.02293251001640635,-0.02130178876627167,0.7125855720732295,-115.0,-33.4,-45.22,-114.4,21.2,-54.26,-88.0,-52.4,-48.45,-120.2,-53.0,-32.3,-120.0,20.2,-37.79,-112.6,13.0,-64.28,-144.6,-35.0,-52.0,-72.0,-109.4,-17.12,-114.0,-15.6,-38.11,-111.0,12.6,-46.51,-184.8,-63.2,-39.73,-260.8,-177.8,243.87,-85.4,-45.2,-59.76,-112.6,-21.0,-52.97,-226.4,32.8,-22.61,-314.8,127.6,401.81,-146.4,-100.4,-38.11,-101.8,-13.0,-95.29,-151.6,51.6,-33.27,-188.2,166.6,59.11,-84.6,-253.4,104.01,9.6,-96.4,-19.38,-30.4,21.0,-77.84,-49.0,116.6,-61.69
1754656068.1661432,3.0,8.0,1.0,1.0,-0.16565454006195068,1.0102343559265137,0.12585777044296265,88.15523593983781,-44.48546011536586,0.14363145964168506,0.6442095116463586,-0.2711288039003525,0.26415165898108117,0.664610473956559,0.007331550121307373,1.0091180801391602,-0.09904484450817108,89.10118166159897,3.5875310541478456,0.04547416116574916,0.7011860250296788,0.02258502337645201,-0.021676921003845058,0.7122907211204318,-114.8,-33.4,-45.54,-114.2,21.2,-54.59,-88.2,-52.0,-48.13,-120.4,-53.0,-32.3,-120.4,20.4,-37.15,-112.6,12.4,-64.28,-144.4,-35.0,-51.68,-72.2,-109.2,-17.12,-113.6,-15.4,-37.79,-110.4,12.8,-46.51,-185.4,-63.2,-40.05,-261.2,-178.0,244.83,-85.6,-45.0,-58.79,-112.4,-20.6,-52.65,-226.2,32.8,-21.64,-314.6,127.8,402.14,-146.8,-100.2,-37.47,-101.6,-12.6,-94.96,-152.2,51.8,-32.62,-188.0,166.2,59.11,-84.4,-252.8,103.04,9.6,-97.0,-19.06,-30.4,21.2,-77.84,-48.8,116.8,-61.05
1754656073.2408826,3.0,8.0,1.0,1.0,-0.16561079025268555,1.0102297067642212,0.12579470872879028,88.15235817319112,-44.466282096992366,0.1317143379027036,0.6442085427204451,-0.2710910904081779,0.26396805823782127,0.664699741306513,0.0072980523109436035,1.0090070962905884,-0.09911970794200897,89.04164396781096,3.5821827799540578,0.1415548141800034,0.7007977387562291,0.02315062239735604,-0.02103492604042697,0.7126738506105841,-114.0,-33.6,-44.9,-114.2,21.4,-54.26,-88.4,-52.8,-49.1,-120.4,-52.8,-31.98,-120.4,20.6,-37.79,-112.4,12.4,-64.28,-144.4,-35.0,-51.36,-72.2,-109.8,-17.12,-114.4,-15.6,-38.11,-110.8,12.6,-45.87,-185.2,-63.0,-39.41,-261.0,-177.8,244.51,-85.6,-45.2,-59.11,-112.6,-20.2,-53.62,-226.4,33.2,-22.29,-314.6,127.8,402.78,-146.6,-100.4,-38.11,-102.2,-13.0,-94.96,-151.8,52.0,-32.62,-188.0,166.8,59.11,-84.4,-253.2,103.04,8.6,-97.0,-19.7,-30.6,21.2,-77.84,-49.2,116.4,-60.72
1754656078.3146048,3.0,8.0,1.0,1.0,-0.16574054956436157,1.0102728605270386,0.12600454688072205,88.15694700461135,-44.47939586591605,0.1256203620587045,0.644190692045068,-0.2711909057814191,0.26401718921115025,0.664656792158561,0.007277727127075195,1.0090774297714233,-0.09913493692874908,88.98592066748837,3.5559415131445444,0.20418533605950812,0.7004436048090794,0.023380415447656663,-0.020473546111014256,0.7130307428929584,-114.6,-33.4,-45.54,-114.0,21.2,-54.26,-87.8,-52.4,-47.8,-120.2,-52.8,-32.62,-120.6,20.6,-37.47,-112.6,12.6,-63.31,-144.4,-34.8,-52.33,-72.4,-109.6,-17.44,-113.8,-15.4,-38.11,-110.8,12.6,-46.51,-185.2,-63.2,-40.05,-261.2,-177.6,244.51,-85.6,-45.0,-59.11,-112.6,-20.4,-53.62,-226.6,33.0,-22.29,-314.4,127.4,403.1,-146.4,-100.4,-38.11,-102.4,-12.8,-95.93,-151.8,52.0,-32.62,-187.8,166.6,59.11,-84.6,-253.4,102.71,9.2,-96.8,-19.38,-30.8,21.2,-77.2,-49.0,117.2,-61.05
1754656083.401418,3.0,8.0,1.0,1.0,-0.16563665866851807,1.0102918148040771,0.12578098475933075,88.14331079981748,-44.47079412630035,0.15133349179528924,0.6441921579041177,-0.2710278513112397,0.2640858115631221,0.6646946496252795,0.006997466087341309,1.0095086097717285,-0.09902213513851166,89.00293293854298,3.5628170447305365,0.19679446208549145,0.7005496358415327,0.023374965085591278,-0.020565029033863286,0.7129241628465711,-114.4,-33.4,-45.54,-114.2,21.2,-54.59,-88.0,-52.4,-49.1,-120.2,-52.8,-31.65,-120.4,20.6,-37.79,-112.8,12.2,-64.6,-143.8,-34.8,-52.0,-72.2,-109.4,-17.77,-114.0,-16.0,-38.11,-111.0,12.6,-46.51,-185.6,-63.4,-40.05,-261.0,-178.0,244.83,-85.4,-45.2,-59.43,-112.8,-20.2,-53.94,-226.2,33.2,-21.96,-314.8,127.8,402.78,-146.4,-100.2,-37.79,-102.2,-12.8,-95.61,-151.8,51.8,-32.95,-188.0,166.8,59.76,-84.2,-252.8,103.36,9.2,-96.6,-19.7,-30.6,21.0,-77.84,-48.8,117.0,-61.05
1754656088.4790986,3.0,8.0,1.0,1.0,-0.16575300693511963,1.0102801322937012,0.1259586066007614,88.16782426897893,-44.46620908514288,0.09170166522286984,0.644203749864787,-0.271280002711941,0.2637721384652592,0.6647051030120577,0.007139325141906738,1.0093121528625488,-0.09896431863307953,88.93349040746942,3.5720372223687256,0.21476781234237238,0.700111908277447,0.023554623471916933,-0.02049532481372544,0.7133500855777569,-114.0,-33.6,-45.22,-113.8,21.4,-54.59,-87.8,-52.2,-48.13,-120.2,-53.0,-32.3,-120.2,20.4,-37.15,-112.4,13.0,-64.28,-144.2,-34.8,-52.33,-72.2,-109.4,-17.12,-114.0,-16.0,-37.47,-110.8,12.8,-46.19,-185.2,-63.2,-39.73,-261.0,-178.4,245.48,-85.6,-45.0,-59.43,-113.2,-20.8,-53.62,-226.2,33.2,-22.61,-315.4,127.6,402.14,-146.4,-100.0,-38.44,-101.8,-12.4,-95.93,-151.8,51.6,-33.27,-188.4,166.6,59.11,-84.4,-253.4,103.36,9.4,-96.6,-19.38,-30.6,21.0,-76.87,-48.8,117.0,-61.05
1754656093.5499585,3.0,8.0,1.0,1.0,-0.16565364599227905,1.010346531867981,0.12587693333625793,88.20632712489997,-44.45718597680043,0.08076133346762965,0.6444218289714831,-0.2712005181289143,0.2637491141856891,0.6645352395403434,0.007048547267913818,1.0093746185302734,-0.0990406721830368,88.9294261856327,3.5851305253763956,0.17485985858887218,0.7000921229750253,0.02339303718872672,-0.020822924846415004,0.7133653288273087,-114.4,-33.4,-44.9,-113.8,21.8,-54.26,-87.8,-52.6,-48.13,-120.4,-53.0,-32.62,-120.4,20.4,-37.79,-112.4,12.4,-64.6,-144.2,-35.0,-52.97,-72.2,-109.8,-17.77,-114.0,-16.0,-38.11,-110.6,12.6,-46.51,-185.0,-63.2,-40.05,-260.8,-178.0,244.83,-85.8,-45.2,-59.11,-112.6,-20.0,-53.3,-226.6,33.0,-22.61,-314.8,128.2,402.78,-146.6,-100.2,-37.79,-102.2,-12.8,-95.29,-151.6,51.8,-33.27,-188.2,167.0,59.11,-84.4,-253.2,102.71,9.2,-96.0,-19.38,-30.6,21.2,-77.52,-49.0,117.0,-61.05
1754656098.6235418,3.0,8.0,1.0,1.0,-0.1655382513999939,1.0103542804718018,0.12574562430381775,88.18081072252876,-44.471067838824304,0.10022222158587044,0.6442880851529736,-0.27123039057899967,0.2638795980630562,0.6646009341478895,0.007067501544952393,1.0094208717346191,-0.09902946650981903,88.92953023656821,3.5755086014265274,0.2113441250493377,0.7000872404227517,0.02355602259822893,-0.0205370117035167,0.7133730497126358,-114.2,-33.4,-45.54,-113.6,21.2,-53.94,-88.2,-52.2,-48.45,-120.0,-53.0,-32.62,-120.2,20.4,-37.47,-112.8,12.8,-64.28,-144.0,-35.2,-52.0,-72.0,-109.6,-17.77,-113.6,-15.6,-37.47,-110.6,13.0,-45.87,-185.4,-63.4,-40.05,-261.0,-178.0,245.16,-85.8,-45.2,-59.76,-112.8,-20.4,-53.3,-226.8,33.6,-21.96,-314.8,128.2,402.46,-146.6,-99.6,-37.79,-102.2,-12.8,-95.29,-151.8,51.8,-33.27,-187.8,167.4,59.76,-84.8,-253.0,103.36,9.4,-96.4,-20.03,-30.6,21.0,-77.52,-49.0,116.8,-61.37
1754656105.2003305,3.0,9.0,1.0,1.0,-0.1658819317817688,1.0104893445968628,0.12589533627033234,88.05834470774482,-44.445970167875856,0.23775366148911475,0.6439601449417325,-0.27059375854340306,0.2642470658303311,0.6650321535768291,-0.1597951054573059,1.0100725889205933,-0.08085562288761139,89.26445309769566,-9.508798915458105,-0.2086585485271562,0.7000274183718195,-0.0602581199349533,0.05693952668691311,0.7092872240779915,-114.4,-33.6,-45.22,-114.0,20.8,-53.62,-88.0,-52.8,-48.13,-120.0,-53.0,-31.65,-120.2,20.4,-37.79,-112.6,12.2,-64.28,-144.2,-35.2,-52.33,-72.2,-109.8,-17.44,-114.0,-15.4,-37.79,-111.0,12.8,-46.19,-185.8,-63.2,-40.38,-261.4,-178.6,245.16,-85.8,-45.0,-59.43,-112.6,-20.4,-54.26,-227.0,33.0,-21.96,-315.2,128.0,402.78,-146.6,-100.2,-37.47,-102.2,-12.4,-95.29,-151.8,51.8,-32.95,-188.4,167.4,58.14,-84.2,-253.4,102.39,9.2,-97.2,-20.03,-30.0,22.0,-52.0,-68.4,76.6,124.68
1754656108.7868598,3.0,9.0,1.0,1.0,-0.16580235958099365,1.010551929473877,0.1258314847946167,88.1287163018594,-44.44070757974471,0.14388360757952978,0.6441587361203777,-0.27092863986490023,0.26383912054751746,0.6648654350488378,-0.1588152050971985,1.0090714693069458,-0.08107008039951324,89.75932334656656,-9.521194633042985,-0.7642905033954785,0.7027779144026787,-0.06349640630687413,0.05385011574151513,0.7065207088861678,-109.8,-32.0,-41.02,-103.2,28.0,-48.13,-71.6,-29.2,-40.7,-108.8,-7.4,-29.72,-113.6,21.4,-35.53,-91.8,22.4,-63.95,-94.0,4.4,-62.66,-23.6,16.0,-74.61,-105.0,-17.8,-38.44,-78.4,12.8,-48.45,-70.8,-37.2,-84.63,-110.2,9.0,-61.05,-79.4,-52.6,-63.63,-85.0,-40.2,-64.28,-101.8,-27.8,-95.93,-95.4,-34.4,-86.89,-148.6,-110.6,-47.8,-105.4,-49.8,-113.37,-138.2,-83.4,-81.07,-138.0,-200.0,-88.5,-96.0,-262.6,88.5,-37.0,-134.0,-47.48,-204.4,-162.4,-98.84,-312.6,-709.4,142.77
1754656113.8620214,3.0,9.0,1.0,1.0,-0.16581082344055176,1.010369062423706,0.12590284645557404,88.07503128766199,-44.460091096797775,0.1609813128616054,0.6438432766278361,-0.2710687543504217,0.26392018170887666,0.665081653687553,-0.15860575437545776,1.0087506771087646,-0.0812007337808609,89.83547657072405,-9.514768278742276,-0.8183800529440004,0.7032208084331536,-0.06375299244937267,0.05351956785306136,0.7060818816160902,-109.4,-31.0,-43.61,-102.6,28.8,-51.68,-71.6,-28.4,-45.54,-109.2,-6.4,-33.92,-112.2,21.8,-36.5,-91.2,22.2,-63.31,-94.2,4.8,-61.69,-23.2,16.6,-75.26,-105.0,-18.0,-38.44,-78.4,12.4,-47.8,-70.4,-37.6,-84.63,-110.0,9.6,-61.05,-79.6,-52.4,-63.31,-84.6,-40.0,-63.31,-101.8,-27.8,-95.61,-95.2,-35.2,-87.86,-148.4,-110.6,-47.16,-105.4,-50.4,-114.67,-137.8,-83.4,-82.37,-138.4,-200.4,-88.5,-96.2,-262.8,87.86,-37.2,-133.6,-48.13,-204.2,-162.8,-98.84,-313.2,-710.0,143.41
1754656118.9373846,3.0,9.0,1.0,1.0,-0.16596144437789917,1.010495901107788,0.1258307546377182,88.04425067953021,-44.45208127633863,0.22020980671800983,0.6438229506816493,-0.2707603549329775,0.2641462474526582,0.665137205990445,-0.15891826152801514,1.0090043544769287,-0.08123765885829926,89.87750035606422,-9.52882186774528,-0.8310539669570368,0.7034648330503345,-0.0638976256356892,0.05355125523830127,0.7058232864436195,-109.4,-31.2,-42.96,-102.6,29.0,-51.68,-71.0,-28.0,-44.57,-108.8,-6.2,-34.24,-112.8,21.8,-36.18,-91.2,21.8,-63.95,-94.0,4.8,-62.02,-23.6,16.2,-74.29,-105.0,-17.6,-38.11,-78.4,12.4,-48.45,-71.0,-38.0,-83.98,-110.0,9.4,-61.05,-79.4,-52.4,-62.99,-84.8,-39.8,-63.95,-101.8,-27.4,-95.61,-95.0,-35.2,-87.21,-148.6,-110.8,-48.13,-105.6,-50.2,-113.37,-137.8,-84.2,-81.72,-138.4,-200.0,-88.5,-96.4,-262.6,87.53,-36.6,-133.6,-47.48,-204.4,-162.6,-98.19,-312.8,-710.0,143.41
1754656124.0243278,3.0,9.0,1.0,1.0,-0.16579467058181763,1.0103883743286133,0.1259174793958664,88.03506301028582,-44.46084838756031,0.17330303218248694,0.6436386841430826,-0.27109597911436517,0.2639014020312693,0.6652759996076691,-0.15882664918899536,1.008981466293335,-0.0813756138086319,89.897254324075,-9.461018768308076,-0.8843605589593945,0.7035945020892345,-0.06379863572179786,0.05281714333860786,0.7057582885525021,-109.0,-31.2,-43.28,-102.6,28.8,-51.68,-71.4,-28.0,-45.22,-108.6,-6.2,-33.92,-113.0,21.8,-36.82,-91.2,21.8,-63.95,-93.4,4.6,-62.02,-23.4,16.0,-74.29,-105.0,-17.8,-38.11,-78.4,12.6,-48.45,-70.4,-37.8,-84.3,-109.8,9.2,-60.72,-79.2,-52.4,-63.31,-84.4,-40.0,-63.63,-101.4,-27.6,-95.61,-95.6,-34.8,-86.89,-148.4,-111.2,-48.13,-105.8,-50.2,-113.7,-138.0,-83.8,-81.4,-138.2,-200.4,-88.18,-96.0,-263.0,87.21,-37.0,-133.8,-47.48,-204.2,-162.8,-98.84,-313.2,-709.8,143.09
1754656129.099802,3.0,9.0,1.0,1.0,-0.16589927673339844,1.0106130838394165,0.1258382499217987,88.04292738345033,-44.43346520956181,0.11054860245370123,0.6435984655021042,-0.2712712072888776,0.2634019845117877,0.6654413945120237,-0.15892332792282104,1.0090352296829224,-0.08120100200176239,89.94849573890818,-9.487183428194706,-0.9004588778691326,0.7038864739615788,-0.0640347647427456,0.05290748973632349,0.705438929768284,-109.2,-31.4,-43.61,-102.6,29.4,-51.36,-71.6,-28.2,-44.57,-108.8,-6.2,-33.27,-112.4,21.6,-36.82,-91.2,21.8,-63.31,-94.2,4.8,-61.37,-23.4,16.0,-73.97,-105.0,-18.2,-38.76,-78.8,13.0,-48.77,-70.6,-37.8,-84.3,-110.2,9.2,-60.72,-79.6,-52.2,-62.66,-84.2,-39.8,-63.31,-101.6,-27.4,-95.29,-95.6,-35.0,-87.21,-148.6,-110.6,-48.13,-105.6,-50.6,-113.7,-138.2,-83.4,-82.04,-138.0,-200.2,-88.5,-95.6,-262.8,87.53,-37.2,-133.6,-47.8,-204.6,-162.8,-99.16,-313.2,-710.0,143.09
1754656134.1730986,3.0,9.0,1.0,1.0,-0.16595494747161865,1.010485291481018,0.12583252787590027,88.03100710747086,-44.43862899606672,0.1564993101842989,0.6436261634073276,-0.2710705528797989,0.2636695883656247,0.6653903930825348,-0.1588658094406128,1.009091854095459,-0.0812639445066452,89.91800295991713,-9.46551962822866,-0.8780721996143346,0.7037232717003983,-0.06377813355846282,0.05289508050728398,0.7056259068311613,-109.0,-31.0,-43.93,-102.8,29.0,-51.36,-71.2,-28.2,-44.57,-108.6,-6.4,-33.59,-112.4,21.6,-36.5,-91.2,22.2,-63.95,-94.0,4.6,-62.66,-22.8,15.8,-74.94,-104.6,-18.4,-38.11,-79.0,12.2,-47.8,-70.6,-37.2,-84.63,-110.0,9.0,-61.05,-79.4,-52.6,-62.99,-85.0,-39.8,-63.31,-101.8,-27.6,-96.25,-95.2,-35.0,-87.86,-148.6,-110.8,-47.16,-105.8,-50.6,-113.37,-138.4,-84.0,-82.04,-138.4,-200.0,-88.18,-96.0,-263.2,88.18,-37.2,-134.0,-47.8,-204.8,-162.4,-99.16,-313.2,-709.8,143.41
1754656139.2449498,3.0,9.0,1.0,1.0,-0.1662958860397339,1.0105952024459839,0.12570345401763916,87.96259992595786,-44.46419695417727,0.2425637884479923,0.643374084567276,-0.2708934749300636,0.2641510107113181,0.6655153516947031,-0.1589118242263794,1.0092636346817017,-0.08131067454814911,89.88720293677139,-9.477715119390307,-0.8556389574208029,0.7035393298900156,-0.06372964404263544,0.05309108916059281,0.705798999189839,-109.2,-31.2,-43.28,-102.8,28.8,-51.36,-71.2,-27.8,-45.22,-109.2,-6.8,-32.95,-112.6,21.6,-36.5,-91.2,21.8,-63.31,-94.0,4.8,-62.02,-23.0,16.2,-74.94,-105.0,-18.2,-37.79,-78.4,12.6,-48.45,-70.2,-38.0,-83.98,-110.0,9.0,-60.4,-79.2,-52.2,-63.31,-85.2,-40.2,-63.63,-101.6,-27.8,-95.61,-95.4,-35.2,-87.53,-148.6,-111.2,-47.48,-106.0,-50.0,-113.7,-137.8,-83.4,-82.04,-138.2,-200.2,-88.5,-96.0,-262.8,87.21,-36.8,-133.8,-48.13,-204.4,-162.8,-98.52,-313.2,-710.0,143.09
1754656144.33303,3.0,9.0,1.0,1.0,-0.1655360460281372,1.0110516548156738,0.12544775009155273,88.11529267291951,-45.35164790326473,0.05550710543234822,0.6417634185498216,-0.2767370989004417,0.26840242271760417,0.662960289187075,-0.15883857011795044,1.0089930295944214,-0.0812685638666153,89.91450785812462,-9.4648737073063,-0.8866202389403635,0.7036973732917131,-0.06382826923950183,0.0528365272705805,0.7056516009344858,-109.0,-31.4,-43.28,-102.8,29.2,-52.0,-71.4,-28.0,-44.9,-109.0,-6.4,-33.59,-112.4,21.2,-36.18,-91.2,22.0,-63.63,-94.0,5.0,-62.66,-23.4,16.2,-74.94,-104.6,-18.0,-38.11,-78.6,12.6,-48.77,-70.0,-37.8,-83.98,-109.8,9.2,-60.72,-79.4,-52.4,-63.31,-84.8,-40.0,-64.28,-101.6,-27.8,-96.25,-95.8,-35.2,-86.89,-148.4,-113.0,-47.48,-104.8,-51.2,-114.02,-137.6,-84.0,-82.37,-138.4,-200.6,-89.15,-97.6,-267.0,93.02,-34.6,-135.4,-45.87,-203.6,-163.0,-98.84,-313.2,-710.8,142.12
1754656149.4102154,3.0,9.0,1.0,1.0,-0.1655845046043396,1.0112364292144775,0.12534968554973602,88.17752437065944,-45.34469661371575,0.03245800255830139,0.6420839839470439,-0.27668025328137524,0.26838047503840556,0.6626824695052099,-0.1590251922607422,1.0091315507888794,-0.08122013509273529,89.95548487959095,-9.469544551606901,-0.8703365984796985,0.7039561131184091,-0.06373805200468706,0.05298831424902355,0.7053902481616959,-109.4,-31.2,-43.93,-103.0,29.0,-52.0,-71.4,-28.0,-44.25,-109.2,-6.0,-33.59,-112.4,21.6,-35.85,-91.0,21.4,-63.63,-93.8,5.2,-62.02,-23.8,16.2,-74.94,-105.2,-18.0,-38.76,-78.2,12.8,-48.13,-70.6,-37.4,-83.98,-110.2,9.0,-61.05,-79.4,-52.8,-63.31,-84.8,-40.2,-63.95,-101.6,-28.0,-95.61,-95.2,-35.2,-88.18,-148.6,-112.8,-47.48,-105.0,-51.6,-113.7,-137.6,-83.6,-82.04,-138.6,-199.6,-89.15,-97.4,-267.0,93.35,-35.0,-135.0,-45.54,-203.4,-163.0,-98.84,-313.0,-710.4,143.09
1754656158.2935598,4.0,5.0,1.0,1.0,0.15106141567230225,1.0087326765060425,-0.0012858062982559204,88.94119886251788,15.188834843694842,-0.3683972449819689,0.6946978735872432,0.09207765333005478,-0.09485722783434193,0.7070492213952689,-0.07508271932601929,1.005712866783142,-0.015196919441223145,90.78127339868534,22.712900640118935,6.4586769873055285,0.6890744712412612,0.17738451031771107,-0.10117520008875606,0.6953233687215707,-109.2,-31.0,-44.25,-102.4,28.8,-51.68,-71.4,-28.0,-44.9,-109.2,-6.4,-33.59,-112.8,21.6,-36.82,-90.8,21.4,-63.63,-94.0,5.0,-62.99,-23.4,16.0,-75.26,-105.2,-18.2,-38.44,-79.0,12.2,-48.45,-70.8,-37.6,-84.3,-110.2,9.0,-61.69,-79.6,-60.8,6.14,5.4,117.0,-8.08,-102.8,46.0,-95.93,-92.4,10.6,-93.35,-157.6,4.8,-57.49,-144.4,36.4,-114.67,-161.4,-36.6,-78.81,-144.6,-173.4,-89.79,-114.0,26.0,-71.38,-154.0,-10.4,-82.37,-259.2,-111.0,-48.45,-97.4,-36.4,145.67
1754656159.566299,4.0,5.0,1.0,1.0,0.1522766351699829,1.0073012113571167,-0.0017006844282150269,89.1917515341774,15.351431134488555,0.33422367900998684,0.695530487595699,0.09713833035525024,-0.09171838003413901,0.7059668097806245,-0.0032979846000671387,1.005114197731018,0.014664620161056519,89.58574054291796,28.769057596438852,1.9774462541045834,0.6793147820351503,0.18804921394360158,-0.1631414081282904,0.6903286850578747,-241.8,-41.4,-30.36,-463.6,19.8,304.27,98.0,-64.2,753.56,146.6,-26.2,78.49,-226.4,53.8,-31.65,-303.4,185.2,133.72,15.2,302.2,278.75,172.4,99.0,-26.81,-175.6,22.8,-33.92,-166.8,100.4,7.43,-44.8,63.0,18.73,-14.0,66.6,-19.38,-145.2,-1.6,-40.38,-189.0,-15.6,68.48,-74.4,-28.8,120.16,14.4,22.8,19.38,-206.8,21.2,-30.04,-228.6,76.2,41.34,-85.2,77.4,368.87,41.6,80.4,1.94,-134.2,69.8,-61.37,-133.4,123.4,-27.46,-28.6,141.8,-41.34,-5.6,96.6,-63.31
1754656164.6346748,4.0,5.0,1.0,1.0,0.1491469144821167,1.0103639364242554,-0.0010541826486587524,89.02232361371631,15.199264716010772,-0.30911064357532547,0.6951422698401502,0.09243449432015818,-0.09462003037795813,0.7065974918384035,-0.0055048465728759766,1.006727933883667,0.014893576502799988,89.48934688104318,28.569500694056117,-0.07070690377641635,0.6822915621039402,0.17482705154570571,-0.17411773838629857,0.6881835550725306,-249.6,-54.4,-40.05,-471.2,0.6,297.48,107.8,-80.4,751.94,154.2,-33.2,69.44,-243.6,36.2,-41.02,-321.2,131.6,135.01,32.8,248.2,282.62,192.8,83.2,-40.38,-231.0,-4.0,-35.53,-263.0,-40.0,116.6,45.2,-69.4,139.54,45.0,57.2,-31.98,-224.4,8.4,-36.18,-372.2,3.0,367.25,150.0,33.4,415.06,84.6,72.8,-21.64,-242.2,60.8,-35.85,-262.4,261.4,107.24,33.4,262.0,186.69,-1.6,68.4,-36.5,-135.6,72.2,-60.72,-133.0,123.8,-26.49,-28.2,141.6,-41.34,-5.4,97.2,-62.99
1754656169.7162151,4.0,5.0,1.0,1.0,0.14822977781295776,1.0111933946609497,-0.0006784051656723022,89.00356158876468,15.146010602634986,-0.39036094059856097,0.6951338528396444,0.09162846096343864,-0.09478325075759217,0.7066888992978458,-0.006162464618682861,1.0074551105499268,0.01504923403263092,89.3889715397276,28.46548840049922,-0.24263149920195093,0.6821061762517183,0.17333086266076933,-0.17437935910589938,0.6886794050167974,-250.0,-54.2,-38.76,-471.6,0.0,296.84,108.0,-80.2,752.27,154.2,-33.2,70.09,-243.0,36.6,-41.02,-321.6,131.6,135.98,33.2,248.6,282.3,192.8,83.4,-40.7,-231.0,-4.0,-35.85,-263.6,-39.8,115.96,44.8,-69.8,139.86,45.6,57.2,-32.3,-223.6,8.6,-36.5,-373.0,3.0,367.9,150.4,33.2,416.02,84.4,73.0,-21.32,-243.0,60.8,-35.85,-262.6,261.0,108.53,33.4,261.6,186.69,-1.2,68.0,-36.18,-135.2,72.4,-61.05,-133.4,123.8,-27.13,-28.4,142.0,-41.99,-5.2,96.8,-62.99
